address	size	section	unit	scope	name	demangled
0x801C5588	0xDC	.text	game/esp43.cpp	global	move__6cEsp43	cEsp43::move
0x801C5664	0x10	.text	game/esp43.cpp	global	SetFreeWork__6cEsp43P10EspGenWorkPUl	cEsp43::SetFreeWork
0x801C5674	0x20	.text	game/esp43.cpp	global	_._6cEsp43	cEsp43::~cEsp43
0x801C5694	0x44	.text	game/esp44.cpp	global	Esp44_Create__Fv	Esp44_Create
0x801C56D8	0x4	.text	game/esp44.cpp	global	move__6cEsp44	cEsp44::move
0x801C56DC	0x4C	.text	game/esp44.cpp	global	SetFreeWork__6cEsp44P10EspGenWorkPUl	cEsp44::SetFreeWork
0x801C5728	0x20	.text	game/esp44.cpp	global	_._6cEsp44	cEsp44::~cEsp44
0x801C5748	0x44	.text	game/esp45.cpp	global	Esp45_Create	Esp45_Create
0x801C578C	0x94	.text	game/esp45.cpp	global	move__6cEsp45	cEsp45::move
0x801C5820	0x300	.text	game/esp45.cpp	global	Esp45_Trans	Esp45_Trans
0x801C5B20	0xC0	.text	game/esp45.cpp	local	GetDistAlpha	GetDistAlpha
0x801C5BE0	0x2E8	.text	game/esp45.cpp	global	Esp45_HideCheck	Esp45_HideCheck
0x801C5EC8	0x68	.text	game/esp45.cpp	global	SetFreeWork__6cEsp45P10EspGenWorkPUl	cEsp45::SetFreeWork
0x801C5F30	0x20	.text	game/esp45.cpp	global	_._6cEsp45	cEsp45::~cEsp45
0x801C5F50	0x44	.text	game/esp46.cpp	global	Esp46_Create__Fv	Esp46_Create
0x801C5F94	0x30	.text	game/esp46.cpp	global	move__6cEsp46	cEsp46::move
0x801C5FC4	0x84	.text	game/esp46.cpp	global	Esp46_Trans__FP6cEsp46	Esp46_Trans
0x801C6048	0x80	.text	game/esp46.cpp	global	SetFreeWork__6cEsp46P10EspGenWorkPUl	cEsp46::SetFreeWork
0x801C60C8	0x20	.text	game/esp46.cpp	global	_._6cEsp46	cEsp46::~cEsp46
0x801C60E8	0x44	.text	game/esp47.cpp	global	Esp47_Create__Fv	Esp47_Create
0x801C612C	0x4C	.text	game/esp47.cpp	global	move__6cEsp47	cEsp47::move
0x801C6178	0x43C	.text	game/esp47.cpp	global	Esp47_Trans__FP4cEsp	Esp47_Trans
0x801C65B4	0x8	.text	game/esp47.cpp	global	SetFreeWork__6cEsp47P10EspGenWorkPUl	cEsp47::SetFreeWork
0x801C65BC	0x20	.text	game/esp47.cpp	global	_._6cEsp47	cEsp47::~cEsp47
0x801C65DC	0x44	.text	game/esp48.cpp	global	Esp48_Create__Fv	Esp48_Create
0x801C6620	0xE0	.text	game/esp48.cpp	global	move__6cEsp48	cEsp48::move
0x801C6700	0x90	.text	game/esp48.cpp	global	SetFreeWork__6cEsp48P10EspGenWorkPUl	cEsp48::SetFreeWork
0x801C6790	0x20	.text	game/esp48.cpp	global	_._6cEsp48	cEsp48::~cEsp48
0x801C67B0	0x44	.text	game/esp49.cpp	global	Esp49_Create__Fv	Esp49_Create
0x801C67F4	0x188	.text	game/esp49.cpp	global	move__6cEsp49	cEsp49::move
0x801C697C	0x94	.text	game/esp49.cpp	global	SetFreeWork__6cEsp49P10EspGenWorkPUl	cEsp49::SetFreeWork
0x801C6A10	0x20	.text	game/esp49.cpp	global	_._6cEsp49	cEsp49::~cEsp49
0x801C6A30	0x44	.text	game/esp4a.cpp	global	Esp4a_Create__Fv	Esp4a_Create
0x801C6A74	0xB0	.text	game/esp4a.cpp	global	move__6cEsp4a	cEsp4a::move
0x801C6B24	0x4	.text	game/esp4a.cpp	global	Esp4a_Trans__Fv	Esp4a_Trans
0x801C6B28	0x98	.text	game/esp4a.cpp	global	SetFreeWork__6cEsp4aP10EspGenWorkPUl	cEsp4a::SetFreeWork
0x801C6BC0	0x20	.text	game/esp4a.cpp	global	_._6cEsp4a	cEsp4a::~cEsp4a
0x801C6BE0	0x44	.text	game/esp4b.cpp	global	Esp4b_Create__Fv	Esp4b_Create
0x801C6C24	0x20	.text	game/esp4b.cpp	global	move__6cEsp4b	cEsp4b::move
0x801C6C44	0xDC	.text	game/esp4b.cpp	global	SetFreeWork__6cEsp4bP10EspGenWorkPUl	cEsp4b::SetFreeWork
0x801C6D20	0x20	.text	game/esp4b.cpp	local	_._6cEsp4b	cEsp4b::~cEsp4b
0x801C6D40	0x44	.text	game/esp4c.cpp	global	Esp4c_Create__Fv	Esp4c_Create
0x801C6D84	0x16C	.text	game/esp4c.cpp	global	move__6cEsp4c	cEsp4c::move
0x801C6EF0	0x4	.text	game/esp4c.cpp	global	Destruct__6cEsp4c	cEsp4c::Destruct
0x801C6EF4	0x4	.text	game/esp4c.cpp	global	Esp4c_Trans__Fv	Esp4c_Trans
0x801C6EF8	0x174	.text	game/esp4c.cpp	global	SetFreeWork__6cEsp4cP10EspGenWorkPUl	cEsp4c::SetFreeWork
0x801C706C	0x20	.text	game/esp4c.cpp	global	_._6cEsp4c	cEsp4c::~cEsp4c
0x801C708C	0x44	.text	game/esp4d.cpp	global	Esp4d_Create__Fv	Esp4d_Create
0x801C70D0	0x1F0	.text	game/esp4d.cpp	global	move__6cEsp4d	cEsp4d::move
0x801C72C0	0x4	.text	game/esp4d.cpp	global	Esp4d_Trans__Fv	Esp4d_Trans
0x801C72C4	0x64	.text	game/esp4d.cpp	global	SetFreeWork__6cEsp4dP10EspGenWorkPUl	cEsp4d::SetFreeWork
0x801C7328	0x20	.text	game/esp4d.cpp	global	_._6cEsp4d	cEsp4d::~cEsp4d
0x801C7348	0x44	.text	game/esp4e.cpp	global	Esp4e_Create	Esp4e_Create
0x801C738C	0x420	.text	game/esp4e.cpp	global	move__6cEsp4e	cEsp4e::move
0x801C77AC	0x2C	.text	game/esp4e.cpp	global	Destruct__6cEsp4e	cEsp4e::Destruct
0x801C77D8	0x4	.text	game/esp4e.cpp	global	Esp4e_Trans	Esp4e_Trans
0x801C77DC	0x414	.text	game/esp4e.cpp	global	SetFreeWork__6cEsp4eP10EspGenWorkPUl	cEsp4e::SetFreeWork
0x801C7BF0	0x20	.text	game/esp4e.cpp	global	_._6cEsp4e	cEsp4e::~cEsp4e
0x801C7C10	0x44	.text	game/esp4f.cpp	global	Esp4f_Create__Fv	Esp4f_Create
0x801C7C54	0xB4	.text	game/esp4f.cpp	global	move__6cEsp4f	cEsp4f::move
0x801C7D08	0x10	.text	game/esp4f.cpp	global	SetFreeWork__6cEsp4fP10EspGenWorkPUl	cEsp4f::SetFreeWork
0x801C7D18	0x20	.text	game/esp4f.cpp	global	_._6cEsp4f	cEsp4f::~cEsp4f
0x801C7D38	0x104	.text	game/et00.cpp	global	EtXX_init__FPvP10EtcSetDataPP9cEmWindowiPCcN24i	EtXX_init
0x801C7E3C	0x3C	.text	game/et00.cpp	global	Et00_init	Et00_init
0x801C7E78	0x3C	.text	game/et00.cpp	global	Et07_init	Et07_init
0x801C7EB4	0x3C	.text	game/et00.cpp	global	Et1d_init	Et1d_init
0x801C7EF0	0x3C	.text	game/et00.cpp	global	Et25_init	Et25_init
0x801C7F2C	0x3C	.text	game/et00.cpp	global	Et29_init	Et29_init
0x801C7F68	0x3C	.text	game/et00.cpp	global	Et2c_init	Et2c_init
0x801C7FA4	0x3C	.text	game/et00.cpp	global	Et35_init	Et35_init
0x801C7FE0	0x3C	.text	game/et00.cpp	global	Et36_init	Et36_init
0x801C801C	0x3C	.text	game/et00.cpp	global	Et44_init	Et44_init
0x801C8058	0x3C	.text	game/et00.cpp	global	Et48_init	Et48_init
0x801C8094	0x3C	.text	game/et00.cpp	global	Et4a_init	Et4a_init
0x801C80D0	0x3C	.text	game/et00.cpp	global	Et50_init	Et50_init
0x801C810C	0x3C	.text	game/et00.cpp	global	Et51_init	Et51_init
0x801C8148	0x3C	.text	game/et00.cpp	global	Et52_init	Et52_init
0x801C8184	0x3C	.text	game/et00.cpp	global	Et53_init	Et53_init
0x801C81C0	0x3C	.text	game/et00.cpp	global	Et54_init	Et54_init
0x801C81FC	0x3C	.text	game/et00.cpp	global	Et55_init	Et55_init
0x801C8238	0x3C	.text	game/et00.cpp	global	Et56_init	Et56_init
0x801C8274	0x3C	.text	game/et00.cpp	global	Et57_init	Et57_init
0x801C82B0	0x3C	.text	game/et00.cpp	global	Et58_init	Et58_init
0x801C82EC	0x3C	.text	game/et00.cpp	global	Et5a_init	Et5a_init
0x801C8328	0x3C	.text	game/et00.cpp	global	Et5b_init	Et5b_init
0x801C8364	0x3C	.text	game/et00.cpp	global	Et5c_init	Et5c_init
0x801C83A0	0x3C	.text	game/et00.cpp	global	Et5d_init	Et5d_init
0x801C83DC	0x3C	.text	game/et00.cpp	global	Et5e_init	Et5e_init
0x801C8418	0x3C	.text	game/et00.cpp	global	Et5f_init	Et5f_init
0x801C8454	0x3C	.text	game/et00.cpp	global	Et60_init	Et60_init
0x801C8490	0x3C	.text	game/et00.cpp	global	Et64_init	Et64_init
0x801C84CC	0x3C	.text	game/et00.cpp	global	Et65_init	Et65_init
0x801C8508	0xB8	.text	game/exception.cpp	global	ExceptionInit	ExceptionInit
0x801C85C0	0xF8	.text	game/exception.cpp	global	excepLoadSymbolSub	excepLoadSymbolSub
0x801C86B8	0x338	.text	game/exception.cpp	global	excepLoadSymbol	excepLoadSymbol
0x801C89F0	0x7C	.text	game/exception.cpp	global	excepGetSymbolName	excepGetSymbolName
0x801C8A6C	0xC8	.text	game/exception.cpp	global	excepGetSymbolNameSub	excepGetSymbolNameSub
0x801C8B34	0x274	.text	game/exception.cpp	global	excepMemoryDumpMove	excepMemoryDumpMove
0x801C8DA8	0x288	.text	game/exception.cpp	global	excepMemoryDump	excepMemoryDump
0x801C9030	0x270	.text	game/exception.cpp	global	excepRegConsoleDump	excepRegConsoleDump
0x801C92A0	0x754	.text	game/exception.cpp	global	ErrorHandler	ErrorHandler
0x801C99F4	0x50	.text	game/filter.cpp	global	FilterInit__Fv	FilterInit
0x801C9A44	0x50	.text	game/filter.cpp	global	FilterRoomInit__Fv	FilterRoomInit
0x801C9A94	0x90	.text	game/filter.cpp	global	FilterTrans__Fv	FilterTrans
0x801C9B24	0x48	.text	game/filter00.cpp	global	Filter00CommonInit__Fv	Filter00CommonInit
0x801C9B6C	0x80	.text	game/filter00.cpp	global	Filter00Init__Fv	Filter00Init
0x801C9BEC	0x20	.text	game/filter00.cpp	global	Filter00RoomInit__Fv	Filter00RoomInit
0x801C9C0C	0x54	.text	game/filter00.cpp	global	Filter00Trans__Fv	Filter00Trans
0x801C9C60	0xF2C	.text	game/filter00.cpp	global	Filter00Render__Fv	Filter00Render
0x801CAB8C	0x10	.text	game/filter00.cpp	global	Filter00SetContrast__FUcUcUc	Filter00SetContrast
0x801CAB9C	0x8	.text	game/filter00.cpp	global	Filter00SetAlpha__FUc	Filter00SetAlpha
0x801CABA4	0x8	.text	game/filter00.cpp	global	Filter00SetPower__FSc	Filter00SetPower
0x801CABAC	0x4C	.text	game/filter00.cpp	global	Filter00SetType__FUl	Filter00SetType
0x801CABF8	0x68	.text	game/filter00.cpp	global	Filter00SetAddSpread	Filter00SetAddSpread
0x801CAC60	0x57C	.text	game/filter00.cpp	global	Filter00RenderContrast__Fv	Filter00RenderContrast
0x801CB1DC	0x14	.text	game/filter02.cpp	global	Filter02Init__Fv	Filter02Init
0x801CB1F0	0x20	.text	game/filter02.cpp	global	Filter02RoomInit__Fv	Filter02RoomInit
0x801CB210	0x60	.text	game/filter02.cpp	global	Filter02Trans__Fv	Filter02Trans
0x801CB270	0x288	.text	game/filter02.cpp	global	Filter02GetEFB	Filter02GetEFB
0x801CB4F8	0x198	.text	game/filter02.cpp	global	Filter02Render	Filter02Render
0x801CB690	0x520	.text	game/filter02.cpp	global	Filter02GXDraw	Filter02GXDraw
0x801CBBB0	0x764	.text	game/filter02.cpp	global	Filter02DrawBuffer	Filter02DrawBuffer
0x801CC314	0xC1C	.text	game/filter02.cpp	global	Filter02DrawBuffer2	Filter02DrawBuffer2
0x801CCF30	0xC	.text	game/filter03.cpp	global	Filter03Init__Fv	Filter03Init
0x801CCF3C	0x68	.text	game/filter03.cpp	global	Filter03RoomInit__Fv	Filter03RoomInit
0x801CCFA4	0x84	.text	game/filter03.cpp	global	Filter03SetParam	Filter03SetParam
0x801CD028	0x78	.text	game/filter03.cpp	global	Filter03Trans__Fv	Filter03Trans
0x801CD0A0	0x1C0	.text	game/filter03.cpp	global	Filter03GetEFB	Filter03GetEFB
0x801CD260	0xBC	.text	game/filter03.cpp	global	Filter03Render	Filter03Render
0x801CD31C	0x42C	.text	game/filter03.cpp	global	Filter03GXDraw	Filter03GXDraw
0x801CD748	0x620	.text	game/filter03.cpp	local	Filter03DrawBuffer	Filter03DrawBuffer
0x801CDD68	0xC	.text	game/filter04.cpp	global	Filter04Init__Fv	Filter04Init
0x801CDD74	0x70	.text	game/filter04.cpp	global	Filter04RoomInit__Fv	Filter04RoomInit
0x801CDDE4	0x60	.text	game/filter04.cpp	global	Filter04Trans__Fv	Filter04Trans
0x801CDE44	0x1C8	.text	game/filter04.cpp	global	Filter04GetEFB	Filter04GetEFB
0x801CE00C	0xBC	.text	game/filter04.cpp	global	Filter04Render	Filter04Render
0x801CE0C8	0x4CC	.text	game/filter04.cpp	global	Filter04GXDraw	Filter04GXDraw
0x801CE594	0x708	.text	game/filter04.cpp	global	Filter04DrawBuffer	Filter04DrawBuffer
0x801CEC9C	0x20	.text	game/filter07.cpp	global	Filter07Init__Fv	Filter07Init
0x801CECBC	0x14	.text	game/filter07.cpp	global	Filter07RoomInit__Fv	Filter07RoomInit
0x801CECD0	0xF8	.text	game/filter07.cpp	global	Filter07Trans__Fv	Filter07Trans
0x801CEDC8	0x1C0	.text	game/filter07.cpp	global	Filter07GetEFB	Filter07GetEFB
0x801CEF88	0xA0	.text	game/filter07.cpp	global	Filter07Render	Filter07Render
0x801CF028	0x548	.text	game/filter07.cpp	local	Filter07GXDraw	Filter07GXDraw
0x801CF570	0x59C	.text	game/filter07.cpp	global	Filter07DrawBuffer	Filter07DrawBuffer
0x801CFB0C	0x20	.text	game/filter08.cpp	global	Filter08Init__Fv	Filter08Init
0x801CFB2C	0x30	.text	game/filter08.cpp	global	Filter08RoomInit__Fv	Filter08RoomInit
0x801CFB5C	0x1A0	.text	game/filter08.cpp	global	Filter08Trans__Fv	Filter08Trans
0x801CFCFC	0x280	.text	game/filter08.cpp	global	Filter08GetEFB	Filter08GetEFB
0x801CFF7C	0x9C	.text	game/filter08.cpp	local	Filter08Render	Filter08Render
0x801D0018	0x28	.text	game/filter08.cpp	global	setCoord	setCoord
0x801D0040	0x76C	.text	game/filter08.cpp	global	Filter08GXDraw	Filter08GXDraw
0x801D07AC	0x688	.text	game/filter08.cpp	global	Filter08DrawBuffer	Filter08DrawBuffer
0x801D0E34	0x20	.text	game/filter09.cpp	global	Filter09Init__Fv	Filter09Init
0x801D0E54	0x14	.text	game/filter09.cpp	global	Filter09RoomInit__Fv	Filter09RoomInit
0x801D0E68	0x1C0	.text	game/filter09.cpp	global	Filter09GetEFB	Filter09GetEFB
0x801D1028	0x174	.text	game/filter09.cpp	global	Filter09Render	Filter09Render
0x801D119C	0x478	.text	game/filter09.cpp	local	Filter09GXDraw	Filter09GXDraw
0x801D1614	0x3CC	.text	game/filter09.cpp	global	Filter09DrawBuffer	Filter09DrawBuffer
0x801D19E0	0xC	.text	game/filter09.cpp	global	Filter09GetEFB_801D19E0	Filter09GetEFB
0x801D19EC	0xC	.text	game/filter09.cpp	global	Filter09SetbUse	Filter09SetbUse
0x801D19F8	0x8	.text	game/filter09.cpp	global	Filter09GetbUse__Fv	Filter09GetbUse
0x801D1A00	0x800	.text	game/foot_shadow.cpp	global	DrawFootShadow	DrawFootShadow
0x801D2200	0x320	.text	game/foot_shadow.cpp	global	drawShadowParts	drawShadowParts
0x801D2520	0x450	.text	game/ik.cpp	global	IKInit	IKInit
0x801D2970	0x1C4	.text	game/ik.cpp	global	ikCalc	ikCalc
0x801D2B34	0x114	.text	game/ik.cpp	local	heel2toe	heel2toe
0x801D2C48	0xCAC	.text	game/ik.cpp	global	InverseKinematics	InverseKinematics
0x801D38F4	0x48	.text	game/mirror.cpp	global	MirrorDraw2__FP6cModel	MirrorDraw2
0x801D393C	0x4C8	.text	game/mirror.cpp	local	mirrorModelTrans2__FP6cModelP10cModelInfoPA3_f	mirrorModelTrans2
0x801D3E04	0x70	.text	game/yz2asm.cpp	global	yz2Decode_Decode	yz2Decode_Decode
0x801D3E74	0x24	.text	game/yz2asm.cpp	global	yz2Decode_loop	yz2Decode_loop
0x801D3E98	0xA4	.text	game/yz2asm.cpp	global	yz2Decode_L01	yz2Decode_L01
0x801D3F3C	0x14	.text	game/yz2asm.cpp	global	yz2Decode_L02	yz2Decode_L02
0x801D3F50	0x8	.text	game/yz2asm.cpp	local	yz2Decode_L03	yz2Decode_L03
0x801D3F58	0x14	.text	game/yz2asm.cpp	global	yz2Decode_str_trans_loop	yz2Decode_str_trans_loop
0x801D3F6C	0x50	.text	game/yz2asm.cpp	global	yz2Decode_dic_set	yz2Decode_dic_set
0x801D3FBC	0x14	.text	game/yz2asm.cpp	global	yz2Decode_end	yz2Decode_end
0x801D3FD0	0x220	.text	game/yz2asm.cpp	global	FrequencyDecode_Decode	FrequencyDecode_Decode
0x801D41F0	0x220	.text	game/yz2asm.cpp	global	FrequencyDecode_Decode768	FrequencyDecode_Decode768
0x801D4410	0x5C	.text	lib/dummy.c	global	__sn_serialp	__sn_serialp
0x801D446C	0x50	.text	lib/dummy.c	global	_write	_write
0x801D44BC	0x20	.text	lib/dummy.c	global	write	write
0x801D44DC	0x20	.text	lib/dummy.c	global	close	close
0x801D44FC	0x10	.text	lib/dummy.c	global	fstat	fstat
0x801D450C	0x20	.text	lib/dummy.c	global	lseek	lseek
0x801D452C	0x20	.text	lib/dummy.c	global	read	read
0x801D454C	0x7D0	.text	lib/e_pow.c	global	pow	pow
0x801D4D1C	0x214	.text	lib/e_sqrt.c	global	sqrt	sqrt
0x801D4F30	0xE0	.text	lib/s_cos.c	global	cos	cos
0x801D5010	0x6F4	.text	lib/ef_pow.c	global	powf	powf
0x801D5704	0xF4	.text	lib/k_cos.c	global	__kernel_cos	__kernel_cos
0x801D57F8	0xAC	.text	lib/k_sin.c	global	__kernel_sin	__kernel_sin
0x801D58A4	0x1C	.text	game/tolower.cpp	global	tolower	tolower
0x801D58C0	0x94	.text	game/fprintf.cpp	global	fprintf	fprintf
0x801D5954	0xAC	.text	game/printf.cpp	global	printf	printf
0x801D5A00	0x34	.text	game/vprintf.cpp	global	vprintf	vprintf
0x801D5A34	0x5C	.text	game/vsprintf.cpp	global	vsprintf	vsprintf
0x801D5A90	0x90	.text	game/memcmp.cpp	global	memcmp	memcmp
0x801D5B20	0xEC	.text	game/memmove.cpp	global	memmove	memmove
0x801D5C0C	0x70	.text	game/strcspn.cpp	global	strcspn	strcspn
0x801D5C7C	0xAC	.text	game/strncat.cpp	global	strncat	strncat
0x801D5D28	0x90	.text	lib/__main.c	global	__do_global_ctors	__do_global_ctors
0x801D5DB8	0x38	.text	lib/__main.c	global	__main	__main
0x801D5DF0	0xAC	.text	lib/OSAlloc.c	local	DLInsert	DLInsert
0x801D5E9C	0xFC	.text	lib/OSAlloc.c	global	OSAllocFromHeap	OSAllocFromHeap
0x801D5F98	0x7C	.text	lib/OSAlloc.c	global	OSFreeToHeap	OSFreeToHeap
0x801D6014	0x10	.text	lib/OSAlloc.c	global	OSSetCurrentHeap	OSSetCurrentHeap
0x801D6024	0x70	.text	lib/OSAlloc.c	global	OSInitAlloc	OSInitAlloc
0x801D6094	0x6C	.text	lib/OSAlloc.c	global	OSCreateHeap	OSCreateHeap
0x801D6100	0x24	.text	lib/OSAlloc.c	global	OSDestroyHeap	OSDestroyHeap
0x801D6124	0x360	.text	lib/OSAlloc.c	global	OSCheckHeap	OSCheckHeap
0x801D6484	0x174	.text	lib/OSFont.c	local	GetFontCode	GetFontCode
0x801D65F8	0x174	.text	lib/OSFont.c	local	Decode	Decode
0x801D676C	0x64	.text	lib/OSFont.c	global	OSGetFontEncode	OSGetFontEncode
0x801D67D0	0x324	.text	lib/OSFont.c	local	ReadFont	ReadFont
0x801D6AF4	0x13C	.text	lib/OSFont.c	local	ParseStringS	ParseStringS
0x801D6C30	0x3AC	.text	lib/OSFont.c	local	ExpandFontSheet	ExpandFontSheet
0x801D6FDC	0x20C	.text	lib/OSFont.c	global	OSInitFont	OSInitFont
0x801D71E8	0x170	.text	lib/OSFont.c	global	OSGetFontTexture	OSGetFontTexture
0x801D7358	0x58	.text	lib/OSSemaphore.c	global	OSInitSemaphore	OSInitSemaphore
0x801D73B0	0x70	.text	lib/OSSemaphore.c	global	OSWaitSemaphore	OSWaitSemaphore
0x801D7420	0x60	.text	lib/OSSemaphore.c	global	OSSignalSemaphore	OSSignalSemaphore
0x801D7480	0x2C	.text	lib/OSStopwatch.c	global	OSInitStopwatch	OSInitStopwatch
0x801D74AC	0x3C	.text	lib/OSStopwatch.c	global	OSStartStopwatch	OSStartStopwatch
0x801D74E8	0xCC	.text	lib/OSStopwatch.c	global	OSStopStopwatch	OSStopStopwatch
0x801D75B4	0x28	.text	lib/OSStopwatch.c	global	OSResetStopwatch	OSResetStopwatch
0x801D75DC	0x78	.text	lib/mtx44vec.c	global	PSMTX44MultVec	PSMTX44MultVec
0x801D7654	0x4C	.text	lib/psmtx.c	global	PSMTXReorder	PSMTXReorder
0x801D76A0	0x130	.text	lib/Padclamp.c	local	ClampStick	ClampStick
0x801D77D0	0x114	.text	lib/Padclamp.c	global	PADClamp	PADClamp
0x801D78E4	0x588	.text	lib/reverb_hi.c	local	ReverbHICreate	ReverbHICreate
0x801D7E6C	0x20C	.text	lib/reverb_hi.c	local	ReverbHIModify	ReverbHIModify
0x801D8078	0x190	.text	lib/reverb_hi.c	local	DoCrossTalk	DoCrossTalk
0x801D8208	0x50C	.text	lib/reverb_hi.c	local	HandleReverb	HandleReverb
0x801D8714	0x124	.text	lib/reverb_hi.c	local	ReverbHIFree	ReverbHIFree
0x801D8838	0x70	.text	lib/reverb_hi.c	global	AXFXReverbHiInit	AXFXReverbHiInit
0x801D88A8	0x4C	.text	lib/reverb_hi.c	global	AXFXReverbHiShutdown	AXFXReverbHiShutdown
0x801D88F4	0x78	.text	lib/reverb_hi.c	global	AXFXReverbHiSettings	AXFXReverbHiSettings
0x801D896C	0x104	.text	lib/reverb_hi.c	global	AXFXReverbHiCallback	AXFXReverbHiCallback
0x801D8A70	0x47C	.text	lib/reverb_std.c	local	ReverbSTDCreate	ReverbSTDCreate
0x801D8EEC	0x1E8	.text	lib/reverb_std.c	local	ReverbSTDModify	ReverbSTDModify
0x801D90D4	0x3B4	.text	lib/reverb_std.c	local	HandleReverb	HandleReverb
0x801D9488	0x124	.text	lib/reverb_std.c	local	ReverbSTDFree	ReverbSTDFree
0x801D95AC	0x6C	.text	lib/reverb_std.c	global	AXFXReverbStdInit	AXFXReverbStdInit
0x801D9618	0x4C	.text	lib/reverb_std.c	global	AXFXReverbStdShutdown	AXFXReverbStdShutdown
0x801D9664	0x74	.text	lib/reverb_std.c	global	AXFXReverbStdSettings	AXFXReverbStdSettings
0x801D96D8	0x30	.text	lib/reverb_std.c	global	AXFXReverbStdCallback	AXFXReverbStdCallback
0x801D9708	0x198	.text	lib/chorus.c	local	do_src1	do_src1
0x801D98A0	0x1EC	.text	lib/chorus.c	local	do_src2	do_src2
0x801D9A8C	0x248	.text	lib/chorus.c	global	AXFXChorusInit	AXFXChorusInit
0x801D9CD4	0x50	.text	lib/chorus.c	global	AXFXChorusShutdown	AXFXChorusShutdown
0x801D9D24	0x110	.text	lib/chorus.c	global	AXFXChorusSettings	AXFXChorusSettings
0x801D9E34	0x350	.text	lib/chorus.c	global	AXFXChorusCallback	AXFXChorusCallback
0x801DA184	0x1D0	.text	lib/delay.c	global	AXFXDelayCallback	AXFXDelayCallback
0x801DA354	0x2C8	.text	lib/delay.c	global	AXFXDelaySettings	AXFXDelaySettings
0x801DA61C	0x48	.text	lib/delay.c	global	AXFXDelayInit	AXFXDelayInit
0x801DA664	0xA0	.text	lib/delay.c	global	AXFXDelayShutdown	AXFXDelayShutdown
0x801DA704	0x570	.text	lib/reverb_hi_4ch.c	local	ReverbHICreateDpl2	ReverbHICreateDpl2
0x801DAC74	0x1E8	.text	lib/reverb_hi_4ch.c	local	ReverbHIModifyDpl2	ReverbHIModifyDpl2
0x801DAE5C	0x50C	.text	lib/reverb_hi_4ch.c	local	HandleReverbDpl2	HandleReverbDpl2
0x801DB368	0x124	.text	lib/reverb_hi_4ch.c	local	ReverbHIDpl2Free	ReverbHIDpl2Free
0x801DB48C	0x6C	.text	lib/reverb_hi_4ch.c	global	AXFXReverbHiInitDpl2	AXFXReverbHiInitDpl2
0x801DB4F8	0x4C	.text	lib/reverb_hi_4ch.c	global	AXFXReverbHiShutdownDpl2	AXFXReverbHiShutdownDpl2
0x801DB544	0x74	.text	lib/reverb_hi_4ch.c	global	AXFXReverbHiSettingsDpl2	AXFXReverbHiSettingsDpl2
0x801DB5B8	0x80	.text	lib/reverb_hi_4ch.c	global	AXFXReverbHiCallbackDpl2	AXFXReverbHiCallbackDpl2
0x801DB638	0x31C	.text	lib/GXDraw.c	global	GXDrawTorus	GXDrawTorus
0x801DB954	0xCC	.text	lib/GXDisplayList.c	global	GXBeginDisplayList	GXBeginDisplayList
0x801DBA20	0xC4	.text	lib/GXDisplayList.c	global	GXEndDisplayList	GXEndDisplayList
0x801DBAE4	0x70	.text	lib/GXDisplayList.c	global	GXCallDisplayList	GXCallDisplayList
0x801DBB54	0x1D8	.text	lib/mwsfdfrm.c	local	mwsffrm_AnalySofdecHeader	mwsffrm_AnalySofdecHeader
0x801DBD2C	0x58	.text	lib/mwsfdfrm.c	global	MWSFFRM_SetShfCbFn	MWSFFRM_SetShfCbFn
0x801DBD84	0xD8	.text	lib/mwsfdfrm.c	global	MWSFFRM_InitSfhInfTable	MWSFFRM_InitSfhInfTable
0x801DBE5C	0x78	.text	lib/mwsfdfrm.c	global	mwsffrm_AnalyFxType	mwsffrm_AnalyFxType
0x801DBED4	0x54	.text	lib/mwsfdfrm.c	global	mwPlyGetFxType	mwPlyGetFxType
0x801DBF28	0x184	.text	lib/mwsfdfrm.c	global	MWSFFRM_AnalyTotalFrmNum	MWSFFRM_AnalyTotalFrmNum
0x801DC0AC	0x50	.text	lib/mwsfdfrm.c	global	mwPlyGetNumSkipDisp	mwPlyGetNumSkipDisp
0x801DC0FC	0x98	.text	lib/mwsfdfrm.c	global	mwPlyRelCurFrm	mwPlyRelCurFrm
0x801DC194	0x60	.text	lib/mwsfdfrm.c	global	mwPlyCalcYccPlane	mwPlyCalcYccPlane
0x801DC1F4	0x20C	.text	lib/mwsfdfrm.c	global	mwl_convFrmInfFromSFD	mwl_convFrmInfFromSFD
0x801DC400	0x3B4	.text	lib/mwsfdfrm.c	global	mwPlyGetCurFrm	mwPlyGetCurFrm
0x801DC7B4	0x24	.text	lib/mwsfdsvm.c	global	MWSFSVM_GotoIdleBorder	MWSFSVM_GotoIdleBorder
0x801DC7D8	0xBC	.text	lib/mwsfdsvm.c	global	MWSFSVM_Error	MWSFSVM_Error
0x801DC894	0x20	.text	lib/mwsfdsvm.c	global	MWSFSVM_TestAndSet	MWSFSVM_TestAndSet
0x801DC8B4	0x34	.text	lib/mwsfdsvm.c	global	MWSFSVM_EntryMainFunc	MWSFSVM_EntryMainFunc
0x801DC8E8	0x34	.text	lib/mwsfdsvm.c	global	MWSFSVM_EntryIdleFunc	MWSFSVM_EntryIdleFunc
0x801DC91C	0x48	.text	lib/mwsfdsvm.c	global	MWSFSVM_EntryIdVfunc	MWSFSVM_EntryIdVfunc
